chromosome	start	end	gene_chr	gene_start_pos	gene_end_pos	width	strand	gene_id	gene_name	gene_biotype
17	74604005	75821552	17	75289757	75289922	166	+	ENSBGRG00000005552	PLD4	protein_coding
17	74604005	75821552	17	75289997	75290093	97	+	ENSBGRG00000005552	PLD4	protein_coding
17	74604005	75821552	17	75290406	75290772	367	+	ENSBGRG00000005552	PLD4	protein_coding
17	74604005	75821552	17	75344630	75353766	9137	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75344630	75353766	9137	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75344630	75345111	482	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75345463	75346190	728	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75348262	75348407	146	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75349896	75350025	130	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75352672	75352776	105	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75353602	75353766	165	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75344630	75353309	8680	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75344630	75345111	482	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75345463	75346190	728	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75348262	75348407	146	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75349896	75350025	130	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75352672	75353309	638	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75344630	75352986	8357	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75344630	75345111	482	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75345463	75346190	728	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75348262	75348407	146	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75352182	75352311	130	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75352672	75352986	315	+	ENSBGRG00000005879	NA	protein_coding
17	74604005	75821552	17	75359339	75360007	669	-	ENSBGRG00000005931	CDCA4	protein_coding
17	74604005	75821552	17	75359339	75360007	669	-	ENSBGRG00000005931	CDCA4	protein_coding
17	74604005	75821552	17	75359339	75360007	669	-	ENSBGRG00000005931	CDCA4	protein_coding
17	74604005	75821552	17	75386386	75388487	2102	-	ENSBGRG00000005941	GPR132	protein_coding
17	74604005	75821552	17	75386386	75388487	2102	-	ENSBGRG00000005941	GPR132	protein_coding
17	74604005	75821552	17	75388451	75388487	37	-	ENSBGRG00000005941	GPR132	protein_coding
17	74604005	75821552	17	75387626	75387939	314	-	ENSBGRG00000005941	GPR132	protein_coding
17	74604005	75821552	17	75386386	75387183	798	-	ENSBGRG00000005941	GPR132	protein_coding
17	74604005	75821552	17	75460274	75485325	25052	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75460274	75485325	25052	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75485308	75485325	18	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75485261	75485305	45	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75484741	75485091	351	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75477152	75477209	58	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75475556	75475807	252	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75475299	75475359	61	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75471852	75471982	131	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75471594	75471713	120	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75471359	75471472	114	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75471041	75471154	114	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75470814	75470927	114	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75470688	75470734	47	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75470420	75470590	171	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75469430	75469580	151	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75468977	75469129	153	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75468790	75468903	114	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75468376	75468489	114	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75468164	75468277	114	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75467925	75468041	117	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75467463	75467490	28	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75467274	75467359	86	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75466045	75466158	114	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75465838	75465953	116	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75465244	75465492	249	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75464627	75464758	132	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75463101	75463257	157	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75460274	75461749	1476	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75460274	75485079	24806	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75484741	75485079	339	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75477152	75477209	58	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75475556	75475807	252	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75475299	75475359	61	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75471594	75471982	389	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75471359	75471472	114	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75471041	75471154	114	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75470688	75470734	47	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75470420	75470590	171	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75469430	75469580	151	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75468977	75469129	153	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75468790	75468903	114	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75468376	75468489	114	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75468164	75468277	114	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75467925	75468041	117	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75467463	75467490	28	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75467274	75467359	86	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75466045	75466158	114	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75465838	75465953	116	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75465244	75465492	249	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75464627	75464758	132	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75463101	75463257	157	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75460274	75461749	1476	-	ENSBGRG00000006002	JAG2	protein_coding
17	74604005	75821552	17	75490306	75499202	8897	-	ENSBGRG00000006421	NUDT14	protein_coding
17	74604005	75821552	17	75490306	75499202	8897	-	ENSBGRG00000006421	NUDT14	protein_coding
17	74604005	75821552	17	75498847	75499202	356	-	ENSBGRG00000006421	NUDT14	protein_coding
17	74604005	75821552	17	75495848	75495891	44	-	ENSBGRG00000006421	NUDT14	protein_coding
17	74604005	75821552	17	75494798	75494862	65	-	ENSBGRG00000006421	NUDT14	protein_coding
17	74604005	75821552	17	75494382	75494619	238	-	ENSBGRG00000006421	NUDT14	protein_coding
17	74604005	75821552	17	75490306	75490597	292	-	ENSBGRG00000006421	NUDT14	protein_coding
17	74604005	75821552	17	75522825	75582465	59641	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75522825	75582465	59641	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75582282	75582465	184	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75578009	75578089	81	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75561558	75561731	174	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75549496	75549527	32	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75545655	75545727	73	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75535519	75535668	150	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75534468	75534561	94	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75533086	75533212	127	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75532651	75532690	40	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75532471	75532563	93	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75528847	75529116	270	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75526994	75527055	62	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75526346	75526427	82	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75526217	75526272	56	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75525596	75525909	314	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75524373	75524424	52	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75524013	75524184	172	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75522825	75523862	1038	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75522825	75582465	59641	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75582282	75582465	184	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75578009	75578089	81	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75561558	75561731	174	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75548301	75548332	32	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75545655	75545727	73	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75536080	75536229	150	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75534468	75534561	94	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75533086	75533212	127	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75532651	75532690	40	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75532471	75532563	93	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75528847	75529116	270	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75526994	75527055	62	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75526346	75526427	82	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75526217	75526272	56	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75525596	75525909	314	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75524373	75524424	52	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75524013	75524184	172	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75522825	75523862	1038	-	ENSBGRG00000006476	BRF1	protein_coding
17	74604005	75821552	17	75541331	75544278	2948	+	ENSBGRG00000006797	BTBD6	protein_coding
17	74604005	75821552	17	75541331	75544278	2948	+	ENSBGRG00000006797	BTBD6	protein_coding
17	74604005	75821552	17	75541331	75542651	1321	+	ENSBGRG00000006797	BTBD6	protein_coding
17	74604005	75821552	17	75542722	75542812	91	+	ENSBGRG00000006797	BTBD6	protein_coding
17	74604005	75821552	17	75542955	75543073	119	+	ENSBGRG00000006797	BTBD6	protein_coding
17	74604005	75821552	17	75543246	75544278	1033	+	ENSBGRG00000006797	BTBD6	protein_coding
17	74604005	75821552	17	75598669	75675917	77249	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75598669	75675917	77249	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75598669	75599334	666	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75637542	75637629	88	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75640323	75640412	90	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75641701	75641826	126	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75642788	75642950	163	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75644100	75644173	74	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75644500	75644580	81	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75645628	75645687	60	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75649936	75650093	158	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75651555	75651645	91	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75652530	75652604	75	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75654108	75654250	143	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75656003	75656135	133	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75657016	75657120	105	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75657246	75657352	107	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75657445	75657599	155	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75657845	75657955	111	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75659679	75659787	109	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75665600	75665642	43	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75667003	75667045	43	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75667344	75667479	136	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75668722	75668948	227	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75670309	75670422	114	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75671117	75675917	4801	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75598669	75675917	77249	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75598669	75599334	666	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75637542	75637629	88	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75640323	75640412	90	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75641701	75641826	126	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75642788	75642950	163	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75644100	75644173	74	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75644500	75644580	81	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75645628	75645687	60	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75649936	75650093	158	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75651555	75651645	91	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75652530	75652604	75	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75654108	75654250	143	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75656685	75656817	133	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75657016	75657120	105	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75657246	75657352	107	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75657445	75657599	155	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75657845	75657955	111	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75659679	75659787	109	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75665600	75665642	43	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75667003	75667045	43	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75667344	75667479	136	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75668722	75668948	227	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75669143	75669256	114	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75671117	75675917	4801	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75598669	75675917	77249	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75598669	75599334	666	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75637542	75637629	88	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75640323	75640412	90	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75641701	75641826	126	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75642788	75642950	163	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75644100	75644173	74	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75644500	75644580	81	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75645628	75645687	60	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75649936	75650093	158	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75652152	75652242	91	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75652530	75652604	75	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75654108	75654250	143	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75656003	75656135	133	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75657016	75657120	105	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75657246	75657352	107	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75657445	75657599	155	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75657845	75657955	111	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75659679	75659787	109	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75665600	75665642	43	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75667003	75667045	43	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75667344	75667479	136	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75668722	75668948	227	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75669143	75669256	114	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75671117	75675917	4801	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75621274	75675917	54644	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75621274	75621293	20	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75637542	75637629	88	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75640323	75640412	90	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75641701	75641826	126	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75642788	75642950	163	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75644100	75644173	74	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75644500	75644580	81	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75645628	75645687	60	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75649936	75650093	158	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75651555	75651645	91	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75652530	75652604	75	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75654108	75654250	143	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75656003	75656135	133	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75657016	75657120	105	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75657246	75657352	107	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75657445	75657599	155	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75657845	75657955	111	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75659679	75659787	109	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75665600	75665642	43	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75667003	75667045	43	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75667344	75667479	136	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75668722	75668948	227	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75669143	75669256	114	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75671117	75675917	4801	+	ENSBGRG00000006870	PACS2	protein_coding
17	74604005	75821552	17	75677780	75694739	16960	+	ENSBGRG00000007377	TEX22	protein_coding
17	74604005	75821552	17	75677780	75694739	16960	+	ENSBGRG00000007377	TEX22	protein_coding
17	74604005	75821552	17	75677780	75677860	81	+	ENSBGRG00000007377	TEX22	protein_coding
17	74604005	75821552	17	75677888	75677965	78	+	ENSBGRG00000007377	TEX22	protein_coding
17	74604005	75821552	17	75694348	75694479	132	+	ENSBGRG00000007377	TEX22	protein_coding
17	74604005	75821552	17	75694560	75694739	180	+	ENSBGRG00000007377	TEX22	protein_coding
17	74604005	75821552	17	75698744	75701678	2935	-	ENSBGRG00000007432	NA	lncRNA
17	74604005	75821552	17	75698744	75701678	2935	-	ENSBGRG00000007432	NA	lncRNA
17	74604005	75821552	17	75701524	75701678	155	-	ENSBGRG00000007432	NA	lncRNA
17	74604005	75821552	17	75698744	75700094	1351	-	ENSBGRG00000007432	NA	lncRNA
17	74604005	75821552	17	75704709	75706019	1311	+	ENSBGRG00000007444	NA	lncRNA
17	74604005	75821552	17	75704709	75706019	1311	+	ENSBGRG00000007444	NA	lncRNA
17	74604005	75821552	17	75704709	75705465	757	+	ENSBGRG00000007444	NA	lncRNA
17	74604005	75821552	17	75705498	75706019	522	+	ENSBGRG00000007444	NA	lncRNA
17	74604005	75821552	17	75720984	75745720	24737	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75720984	75745720	24737	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75720984	75721051	68	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75726720	75726813	94	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75729756	75730334	579	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75730488	75730551	64	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75733640	75733757	118	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75736624	75736726	103	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75737375	75737474	100	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75737841	75738029	189	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75739089	75739163	75	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75739245	75739303	59	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75740168	75740283	116	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75740513	75740664	152	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75740760	75740949	190	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75741023	75741112	90	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75741812	75741964	153	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75745033	75745064	32	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75745329	75745480	152	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75745567	75745720	154	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75720984	75745720	24737	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75720984	75721051	68	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75726720	75726813	94	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75729756	75730334	579	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75730488	75730551	64	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75733640	75733757	118	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75736624	75736726	103	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75737375	75737474	100	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75737841	75738029	189	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75739089	75739163	75	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75739245	75739303	59	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75739688	75739803	116	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75740513	75740664	152	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75740760	75740949	190	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75741023	75741112	90	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75741812	75741964	153	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75745033	75745064	32	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75745329	75745480	152	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75745567	75745720	154	+	ENSBGRG00000007465	MTA1	protein_coding
17	74604005	75821552	17	75749770	75766939	17170	+	ENSBGRG00000007640	NA	protein_coding
17	74604005	75821552	17	75749770	75756144	6375	+	ENSBGRG00000007640	NA	protein_coding
17	74604005	75821552	17	75749770	75749932	163	+	ENSBGRG00000007640	NA	protein_coding
17	74604005	75821552	17	75753574	75753668	95	+	ENSBGRG00000007640	NA	protein_coding
17	74604005	75821552	17	75753746	75753803	58	+	ENSBGRG00000007640	NA	protein_coding
17	74604005	75821552	17	75754067	75754207	141	+	ENSBGRG00000007640	NA	protein_coding
