chromosome	start	end	gene_id	gene_name	gene_biotype
NC_037328.1	70132969	71029655	RNF168	RNF168	
NC_037328.1	70132969	71029655	RNF168	RNF168	
NC_037328.1	70132969	71029655	RNF168	RNF168	
NC_037328.1	70132969	71029655	RNF168	RNF168	
NC_037328.1	70132969	71029655	RNF168	RNF168	
NC_037328.1	71402962	71836182	SENP5	SENP5	protein_coding
NC_037328.1	71402962	71836182	SENP5	SENP5	
NC_037328.1	71402962	71836182	SENP5	SENP5	
NC_037328.1	71402962	71836182	SENP5	SENP5	
NC_037328.1	71402962	71836182	SENP5	SENP5	
NC_037328.1	71402962	71836182	SENP5	SENP5	
NC_037328.1	71402962	71836182	SENP5	SENP5	
NC_037328.1	71402962	71836182	NCBP2	NCBP2	protein_coding
NC_037328.1	71402962	71836182	NCBP2	NCBP2	
NC_037328.1	71402962	71836182	NCBP2	NCBP2	
NC_037328.1	71402962	71836182	NCBP2	NCBP2	
NC_037328.1	71402962	71836182	NCBP2	NCBP2	
NC_037328.1	71402962	71836182	NCBP2	NCBP2	
NC_037328.1	71402962	71836182	NCBP2	NCBP2	
NC_037328.1	71402962	71836182	NCBP2	NCBP2	
NC_037328.1	71402962	71836182	NCBP2	NCBP2	
NC_037328.1	71402962	71836182	NCBP2	NCBP2	
NC_037328.1	71402962	71836182	NCBP2	NCBP2	
NC_037328.1	71402962	71836182	NCBP2	NCBP2	
NC_037328.1	71402962	71836182	NCBP2AS2	NCBP2AS2	protein_coding
NC_037328.1	71402962	71836182	NCBP2AS2	NCBP2AS2	
NC_037328.1	71402962	71836182	NCBP2AS2	NCBP2AS2	
NC_037328.1	71402962	71836182	NCBP2AS2	NCBP2AS2	
NC_037328.1	71402962	71836182	NCBP2AS2	NCBP2AS2	
NC_037328.1	71402962	71836182	NCBP2AS2	NCBP2AS2	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	protein_coding
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	PIGZ	PIGZ	
NC_037328.1	71402962	71836182	MELTF	MELTF	protein_coding
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	MELTF	MELTF	
NC_037328.1	71402962	71836182	DLG1	DLG1	protein_coding
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
NC_037328.1	71402962	71836182	DLG1	DLG1	
